reading, timestamp, unit, weighting
57, 2026-04-15T10:23:01.772Z, dB, A
73.7, 2026-04-15T10:23:02.292Z, dB, A
67, 2026-04-15T10:23:02.804Z, dB, A
64.8, 2026-04-15T10:23:03.324Z, dB, A
65, 2026-04-15T10:23:03.835Z, dB, A
61.6, 2026-04-15T10:23:04.355Z, dB, A
64.9, 2026-04-15T10:23:04.867Z, dB, A
66.2, 2026-04-15T10:23:05.388Z, dB, A
69.3, 2026-04-15T10:23:05.900Z, dB, A
69.3, 2026-04-15T10:23:06.428Z, dB, A
68.3, 2026-04-15T10:23:06.939Z, dB, A
68.3, 2026-04-15T10:23:06.939Z, dB, A
68.7, 2026-04-15T10:23:07.452Z, dB, A
69.1, 2026-04-15T10:23:07.973Z, dB, A
64.8, 2026-04-15T10:23:08.492Z, dB, A
66.4, 2026-04-15T10:23:09.004Z, dB, A
60.8, 2026-04-15T10:23:09.516Z, dB, A
62.6, 2026-04-15T10:23:10.036Z, dB, A
58.2, 2026-04-15T10:23:10.556Z, dB, A
64.5, 2026-04-15T10:23:11.076Z, dB, A
59, 2026-04-15T10:23:11.588Z, dB, A
59, 2026-04-15T10:23:12.108Z, dB, A
73.2, 2026-04-15T10:23:12.628Z, dB, A
73.2, 2026-04-15T10:23:13.148Z, dB, A
64.8, 2026-04-15T10:23:13.659Z, dB, A
64.8, 2026-04-15T10:23:14.172Z, dB, A
62.4, 2026-04-15T10:23:14.684Z, dB, A
64.3, 2026-04-15T10:23:15.204Z, dB, A
69.4, 2026-04-15T10:23:15.716Z, dB, A
71.8, 2026-04-15T10:23:16.236Z, dB, A
71.2, 2026-04-15T10:23:16.748Z, dB, A
62.3, 2026-04-15T10:23:17.268Z, dB, A
65.4, 2026-04-15T10:23:17.780Z, dB, A
65.9, 2026-04-15T10:23:18.291Z, dB, A
66, 2026-04-15T10:23:18.804Z, dB, A
72.7, 2026-04-15T10:23:19.315Z, dB, A
72.7, 2026-04-15T10:23:19.828Z, dB, A
64.7, 2026-04-15T10:23:20.348Z, dB, A
69.4, 2026-04-15T10:23:20.860Z, dB, A
