reading, timestamp, unit, weighting
66, 2026-04-14T06:23:24.630Z, dB, A
67, 2026-04-14T06:23:25.142Z, dB, A
68.6, 2026-04-14T06:23:25.663Z, dB, A
69.9, 2026-04-14T06:23:26.183Z, dB, A
69.7, 2026-04-14T06:23:26.703Z, dB, A
70.4, 2026-04-14T06:23:27.222Z, dB, A
70.4, 2026-04-14T06:23:27.734Z, dB, A
71, 2026-04-14T06:23:28.246Z, dB, A
73.8, 2026-04-14T06:23:28.759Z, dB, A
74.9, 2026-04-14T06:23:29.270Z, dB, A
81.9, 2026-04-14T06:23:29.782Z, dB, A
84.6, 2026-04-14T06:23:30.294Z, dB, A
84.8, 2026-04-14T06:23:30.806Z, dB, A
83.9, 2026-04-14T06:23:31.318Z, dB, A
79.4, 2026-04-14T06:23:31.830Z, dB, A
77.3, 2026-04-14T06:23:32.343Z, dB, A
77.4, 2026-04-14T06:23:32.862Z, dB, A
74.1, 2026-04-14T06:23:33.374Z, dB, A
72.9, 2026-04-14T06:23:33.886Z, dB, A
70.2, 2026-04-14T06:23:34.398Z, dB, A
74.2, 2026-04-14T06:23:34.911Z, dB, A
67.3, 2026-04-14T06:23:35.422Z, dB, A
67.2, 2026-04-14T06:23:35.934Z, dB, A
69.3, 2026-04-14T06:23:36.446Z, dB, A
69.3, 2026-04-14T06:23:36.446Z, dB, A
71.2, 2026-04-14T06:23:36.966Z, dB, A
79.2, 2026-04-14T06:23:37.479Z, dB, A
76.1, 2026-04-14T06:23:37.999Z, dB, A
71.9, 2026-04-14T06:23:38.519Z, dB, A
70.9, 2026-04-14T06:23:39.039Z, dB, A
72.6, 2026-04-14T06:23:39.551Z, dB, A
78.4, 2026-04-14T06:23:40.071Z, dB, A
79.2, 2026-04-14T06:23:40.583Z, dB, A
75.8, 2026-04-14T06:23:41.094Z, dB, A
75.3, 2026-04-14T06:23:41.607Z, dB, A
75.6, 2026-04-14T06:23:42.126Z, dB, A
79.7, 2026-04-14T06:23:42.638Z, dB, A
80.5, 2026-04-14T06:23:43.159Z, dB, A
80.7, 2026-04-14T06:23:43.678Z, dB, A
81.5, 2026-04-14T06:23:44.199Z, dB, A
85.5, 2026-04-14T06:23:44.719Z, dB, A
86.3, 2026-04-14T06:23:45.231Z, dB, A
82.7, 2026-04-14T06:23:45.742Z, dB, A
79.7, 2026-04-14T06:23:46.254Z, dB, A
77.2, 2026-04-14T06:23:46.766Z, dB, A
75.7, 2026-04-14T06:23:47.278Z, dB, A
70.7, 2026-04-14T06:23:47.790Z, dB, A
69.7, 2026-04-14T06:23:48.302Z, dB, A
67.8, 2026-04-14T06:23:48.814Z, dB, A
69.1, 2026-04-14T06:23:49.327Z, dB, A
69, 2026-04-14T06:23:49.838Z, dB, A
70.8, 2026-04-14T06:23:50.350Z, dB, A
73.7, 2026-04-14T06:23:50.862Z, dB, A
75.2, 2026-04-14T06:23:51.374Z, dB, A
74.2, 2026-04-14T06:23:51.886Z, dB, A
73.9, 2026-04-14T06:23:52.398Z, dB, A
76, 2026-04-14T06:23:52.911Z, dB, A
79, 2026-04-14T06:23:53.422Z, dB, A
76.7, 2026-04-14T06:23:53.934Z, dB, A
76.7, 2026-04-14T06:23:53.934Z, dB, A
73.8, 2026-04-14T06:23:54.446Z, dB, A
72.9, 2026-04-14T06:23:54.967Z, dB, A
70.9, 2026-04-14T06:23:55.478Z, dB, A
71.1, 2026-04-14T06:23:55.991Z, dB, A
73.7, 2026-04-14T06:23:56.503Z, dB, A
72.4, 2026-04-14T06:23:57.023Z, dB, A
65.9, 2026-04-14T06:23:57.543Z, dB, A
66.7, 2026-04-14T06:23:58.062Z, dB, A
69.5, 2026-04-14T06:23:58.583Z, dB, A
70.2, 2026-04-14T06:23:59.103Z, dB, A
72.6, 2026-04-14T06:23:59.623Z, dB, A
76.9, 2026-04-14T06:24:00.142Z, dB, A
77.6, 2026-04-14T06:24:00.655Z, dB, A
77.8, 2026-04-14T06:24:01.174Z, dB, A
75, 2026-04-14T06:24:01.694Z, dB, A
80, 2026-04-14T06:24:02.215Z, dB, A
76.1, 2026-04-14T06:24:02.735Z, dB, A
71.4, 2026-04-14T06:24:03.254Z, dB, A
70.6, 2026-04-14T06:24:03.766Z, dB, A
74, 2026-04-14T06:24:04.278Z, dB, A
76.8, 2026-04-14T06:24:04.790Z, dB, A
77.5, 2026-04-14T06:24:05.302Z, dB, A
78, 2026-04-14T06:24:05.815Z, dB, A
77.6, 2026-04-14T06:24:06.327Z, dB, A
75.6, 2026-04-14T06:24:06.838Z, dB, A
75.2, 2026-04-14T06:24:07.350Z, dB, A
74, 2026-04-14T06:24:07.862Z, dB, A
72.9, 2026-04-14T06:24:08.374Z, dB, A
73.3, 2026-04-14T06:24:08.886Z, dB, A
69.2, 2026-04-14T06:24:09.398Z, dB, A
68.5, 2026-04-14T06:24:09.910Z, dB, A
65, 2026-04-14T06:24:10.422Z, dB, A
64, 2026-04-14T06:24:10.934Z, dB, A
64, 2026-04-14T06:24:10.934Z, dB, A
66.5, 2026-04-14T06:24:11.446Z, dB, A
