reading, timestamp, unit, weighting
50.4, 2026-04-15T06:24:06.934Z, dB, A
51.6, 2026-04-15T06:24:07.446Z, dB, A
49.4, 2026-04-15T06:24:07.958Z, dB, A
49.3, 2026-04-15T06:24:08.469Z, dB, A
49.5, 2026-04-15T06:24:08.989Z, dB, A
49.1, 2026-04-15T06:24:09.502Z, dB, A
50.8, 2026-04-15T06:24:10.021Z, dB, A
51.2, 2026-04-15T06:24:10.534Z, dB, A
52.1, 2026-04-15T06:24:11.053Z, dB, A
56.1, 2026-04-15T06:24:11.565Z, dB, A
52.7, 2026-04-15T06:24:12.077Z, dB, A
50.8, 2026-04-15T06:24:12.598Z, dB, A
51, 2026-04-15T06:24:13.109Z, dB, A
58.1, 2026-04-15T06:24:13.629Z, dB, A
50.9, 2026-04-15T06:24:14.142Z, dB, A
52, 2026-04-15T06:24:14.662Z, dB, A
52.4, 2026-04-15T06:24:15.173Z, dB, A
49, 2026-04-15T06:24:15.694Z, dB, A
51.1, 2026-04-15T06:24:16.205Z, dB, A
51.1, 2026-04-15T06:24:16.205Z, dB, A
52.9, 2026-04-15T06:24:16.725Z, dB, A
52.8, 2026-04-15T06:24:17.238Z, dB, A
54.4, 2026-04-15T06:24:17.757Z, dB, A
55, 2026-04-15T06:24:18.269Z, dB, A
53.9, 2026-04-15T06:24:18.790Z, dB, A
54.2, 2026-04-15T06:24:19.302Z, dB, A
53.5, 2026-04-15T06:24:19.822Z, dB, A
53.8, 2026-04-15T06:24:20.333Z, dB, A
53.1, 2026-04-15T06:24:20.854Z, dB, A
55.6, 2026-04-15T06:24:21.374Z, dB, A
52.6, 2026-04-15T06:24:21.894Z, dB, A
54, 2026-04-15T06:24:22.405Z, dB, A
55.3, 2026-04-15T06:24:22.926Z, dB, A
59.8, 2026-04-15T06:24:23.445Z, dB, A
62.4, 2026-04-15T06:24:23.958Z, dB, A
64, 2026-04-15T06:24:24.479Z, dB, A
66, 2026-04-15T06:24:24.997Z, dB, A
63.5, 2026-04-15T06:24:25.510Z, dB, A
64.3, 2026-04-15T06:24:26.029Z, dB, A
65, 2026-04-15T06:24:26.541Z, dB, A
65.7, 2026-04-15T06:24:27.061Z, dB, A
65.9, 2026-04-15T06:24:27.573Z, dB, A
65.9, 2026-04-15T06:24:28.086Z, dB, A
64.3, 2026-04-15T06:24:28.606Z, dB, A
