reading, timestamp, unit, weighting
80.5, 2026-04-16T10:41:30.388Z, dB, A
80.6, 2026-04-16T10:41:30.899Z, dB, A
80.6, 2026-04-16T10:41:31.420Z, dB, A
78.7, 2026-04-16T10:41:31.932Z, dB, A
81.8, 2026-04-16T10:41:32.452Z, dB, A
82.5, 2026-04-16T10:41:32.963Z, dB, A
86.2, 2026-04-16T10:41:33.475Z, dB, A
87.7, 2026-04-16T10:41:33.988Z, dB, A
88.1, 2026-04-16T10:41:34.500Z, dB, A
85, 2026-04-16T10:41:35.020Z, dB, A
83.3, 2026-04-16T10:41:35.532Z, dB, A
83.3, 2026-04-16T10:41:36.051Z, dB, A
83.2, 2026-04-16T10:41:36.563Z, dB, A
79.7, 2026-04-16T10:41:37.076Z, dB, A
79.3, 2026-04-16T10:41:37.595Z, dB, A
78.8, 2026-04-16T10:41:38.107Z, dB, A
78, 2026-04-16T10:41:38.627Z, dB, A
82.3, 2026-04-16T10:41:39.140Z, dB, A
82.3, 2026-04-16T10:41:39.659Z, dB, A
79, 2026-04-16T10:41:40.171Z, dB, A
77.5, 2026-04-16T10:41:40.691Z, dB, A
77.7, 2026-04-16T10:41:41.203Z, dB, A
80.2, 2026-04-16T10:41:41.732Z, dB, A
81.5, 2026-04-16T10:41:42.251Z, dB, A
81.9, 2026-04-16T10:41:42.771Z, dB, A
81.9, 2026-04-16T10:41:43.283Z, dB, A
82.2, 2026-04-16T10:41:43.806Z, dB, A
82.2, 2026-04-16T10:41:43.806Z, dB, A
83.9, 2026-04-16T10:41:44.323Z, dB, A
87.9, 2026-04-16T10:41:44.836Z, dB, A
82.8, 2026-04-16T10:41:45.356Z, dB, A
84, 2026-04-16T10:41:45.876Z, dB, A
83.6, 2026-04-16T10:41:46.395Z, dB, A
80.7, 2026-04-16T10:41:46.908Z, dB, A
77.6, 2026-04-16T10:41:47.419Z, dB, A
78.3, 2026-04-16T10:41:47.932Z, dB, A
79.5, 2026-04-16T10:41:48.451Z, dB, A
80.3, 2026-04-16T10:41:48.964Z, dB, A
79.8, 2026-04-16T10:41:49.476Z, dB, A
83.8, 2026-04-16T10:41:49.987Z, dB, A
85.3, 2026-04-16T10:41:50.499Z, dB, A
84.8, 2026-04-16T10:41:51.012Z, dB, A
79.9, 2026-04-16T10:41:51.533Z, dB, A
77.1, 2026-04-16T10:41:52.052Z, dB, A
77.9, 2026-04-16T10:41:52.563Z, dB, A
78.3, 2026-04-16T10:41:53.075Z, dB, A
80.6, 2026-04-16T10:41:53.587Z, dB, A
81.3, 2026-04-16T10:41:54.100Z, dB, A
81.5, 2026-04-16T10:41:54.619Z, dB, A
82.7, 2026-04-16T10:41:55.131Z, dB, A
81.9, 2026-04-16T10:41:55.651Z, dB, A
82.4, 2026-04-16T10:41:56.163Z, dB, A
82.7, 2026-04-16T10:41:56.684Z, dB, A
82.1, 2026-04-16T10:41:57.195Z, dB, A
81.7, 2026-04-16T10:41:57.715Z, dB, A
81.2, 2026-04-16T10:41:58.227Z, dB, A
80.5, 2026-04-16T10:41:58.747Z, dB, A
79.5, 2026-04-16T10:41:59.259Z, dB, A
78.4, 2026-04-16T10:41:59.780Z, dB, A
77.4, 2026-04-16T10:42:00.300Z, dB, A
77.4, 2026-04-16T10:42:00.300Z, dB, A
76.9, 2026-04-16T10:42:00.820Z, dB, A
76.9, 2026-04-16T10:42:01.339Z, dB, A
74.7, 2026-04-16T10:42:01.852Z, dB, A
77.1, 2026-04-16T10:42:02.372Z, dB, A
77.7, 2026-04-16T10:42:02.884Z, dB, A
81.1, 2026-04-16T10:42:03.404Z, dB, A
82.3, 2026-04-16T10:42:03.915Z, dB, A
78.3, 2026-04-16T10:42:04.436Z, dB, A
85.7, 2026-04-16T10:42:04.947Z, dB, A
85.1, 2026-04-16T10:42:05.459Z, dB, A
85.2, 2026-04-16T10:42:05.972Z, dB, A
85.2, 2026-04-16T10:42:06.484Z, dB, A
82.6, 2026-04-16T10:42:07.004Z, dB, A
78.6, 2026-04-16T10:42:07.515Z, dB, A
77.5, 2026-04-16T10:42:08.027Z, dB, A
76.9, 2026-04-16T10:42:08.539Z, dB, A
76, 2026-04-16T10:42:09.051Z, dB, A
75.1, 2026-04-16T10:42:09.563Z, dB, A
76.1, 2026-04-16T10:42:10.075Z, dB, A
75.6, 2026-04-16T10:42:10.587Z, dB, A
76.1, 2026-04-16T10:42:11.100Z, dB, A
80.6, 2026-04-16T10:42:11.620Z, dB, A
81.2, 2026-04-16T10:42:12.132Z, dB, A
81.2, 2026-04-16T10:42:12.652Z, dB, A
82.2, 2026-04-16T10:42:13.163Z, dB, A
78.9, 2026-04-16T10:42:13.675Z, dB, A
79.4, 2026-04-16T10:42:14.187Z, dB, A
80, 2026-04-16T10:42:14.708Z, dB, A
82.5, 2026-04-16T10:42:15.220Z, dB, A
83.8, 2026-04-16T10:42:15.740Z, dB, A
84.2, 2026-04-16T10:42:16.252Z, dB, A
84.8, 2026-04-16T10:42:16.771Z, dB, A
85.1, 2026-04-16T10:42:17.283Z, dB, A
82.7, 2026-04-16T10:42:17.795Z, dB, A
82.7, 2026-04-16T10:42:17.795Z, dB, A
80.3, 2026-04-16T10:42:18.307Z, dB, A
81, 2026-04-16T10:42:18.820Z, dB, A
80.1, 2026-04-16T10:42:19.332Z, dB, A
78.8, 2026-04-16T10:42:19.843Z, dB, A
77.4, 2026-04-16T10:42:20.355Z, dB, A
77.7, 2026-04-16T10:42:20.868Z, dB, A
76.8, 2026-04-16T10:42:21.379Z, dB, A
75.5, 2026-04-16T10:42:21.891Z, dB, A
74.8, 2026-04-16T10:42:22.403Z, dB, A
76.5, 2026-04-16T10:42:22.916Z, dB, A
77.3, 2026-04-16T10:42:23.436Z, dB, A
77.5, 2026-04-16T10:42:23.948Z, dB, A
82.6, 2026-04-16T10:42:24.459Z, dB, A
85.4, 2026-04-16T10:42:24.972Z, dB, A
86.6, 2026-04-16T10:42:25.483Z, dB, A
88, 2026-04-16T10:42:25.995Z, dB, A
87.8, 2026-04-16T10:42:26.507Z, dB, A
84.8, 2026-04-16T10:42:27.019Z, dB, A
82.5, 2026-04-16T10:42:27.531Z, dB, A
78.2, 2026-04-16T10:42:28.043Z, dB, A
76.5, 2026-04-16T10:42:28.555Z, dB, A
76.5, 2026-04-16T10:42:29.067Z, dB, A
77.5, 2026-04-16T10:42:29.579Z, dB, A
77.5, 2026-04-16T10:42:30.091Z, dB, A
79.9, 2026-04-16T10:42:30.612Z, dB, A
79.7, 2026-04-16T10:42:31.123Z, dB, A
81.1, 2026-04-16T10:42:31.644Z, dB, A
77.6, 2026-04-16T10:42:32.155Z, dB, A
77.9, 2026-04-16T10:42:32.675Z, dB, A
74.1, 2026-04-16T10:42:33.187Z, dB, A
73.7, 2026-04-16T10:42:33.707Z, dB, A
77.3, 2026-04-16T10:42:34.220Z, dB, A
77.8, 2026-04-16T10:42:34.739Z, dB, A
79, 2026-04-16T10:42:35.251Z, dB, A
78.1, 2026-04-16T10:42:35.771Z, dB, A
76.2, 2026-04-16T10:42:36.284Z, dB, A
76.2, 2026-04-16T10:42:36.284Z, dB, A
76.5, 2026-04-16T10:42:36.803Z, dB, A
73.3, 2026-04-16T10:42:37.315Z, dB, A
71.5, 2026-04-16T10:42:37.827Z, dB, A
71.8, 2026-04-16T10:42:38.339Z, dB, A
76.5, 2026-04-16T10:42:38.852Z, dB, A
77.1, 2026-04-16T10:42:39.372Z, dB, A
75.4, 2026-04-16T10:42:39.892Z, dB, A
75.7, 2026-04-16T10:42:40.413Z, dB, A
77.1, 2026-04-16T10:42:40.932Z, dB, A
77.5, 2026-04-16T10:42:41.452Z, dB, A
77.4, 2026-04-16T10:42:41.963Z, dB, A
78.6, 2026-04-16T10:42:42.476Z, dB, A
76.6, 2026-04-16T10:42:42.988Z, dB, A
79.2, 2026-04-16T10:42:43.500Z, dB, A
76.5, 2026-04-16T10:42:44.020Z, dB, A
82.2, 2026-04-16T10:42:44.539Z, dB, A
79.4, 2026-04-16T10:42:45.051Z, dB, A
80.7, 2026-04-16T10:42:45.564Z, dB, A
72, 2026-04-16T10:42:46.076Z, dB, A
72.6, 2026-04-16T10:42:46.588Z, dB, A
72.8, 2026-04-16T10:42:47.108Z, dB, A
77, 2026-04-16T10:42:47.627Z, dB, A
78.8, 2026-04-16T10:42:48.139Z, dB, A
78.9, 2026-04-16T10:42:48.660Z, dB, A
79.4, 2026-04-16T10:42:49.171Z, dB, A
78.2, 2026-04-16T10:42:49.692Z, dB, A
76, 2026-04-16T10:42:50.211Z, dB, A
76, 2026-04-16T10:42:50.731Z, dB, A
78.2, 2026-04-16T10:42:51.244Z, dB, A
78.2, 2026-04-16T10:42:51.764Z, dB, A
77.8, 2026-04-16T10:42:52.275Z, dB, A
79.2, 2026-04-16T10:42:52.797Z, dB, A
79.2, 2026-04-16T10:42:52.797Z, dB, A
76.5, 2026-04-16T10:42:53.315Z, dB, A
77.5, 2026-04-16T10:42:53.828Z, dB, A
77.9, 2026-04-16T10:42:54.348Z, dB, A
78.3, 2026-04-16T10:42:54.868Z, dB, A
78.7, 2026-04-16T10:42:55.388Z, dB, A
80.7, 2026-04-16T10:42:55.901Z, dB, A
80.7, 2026-04-16T10:42:56.420Z, dB, A
76.4, 2026-04-16T10:42:56.932Z, dB, A
77.3, 2026-04-16T10:42:57.452Z, dB, A
76, 2026-04-16T10:42:57.971Z, dB, A
75.4, 2026-04-16T10:42:58.484Z, dB, A
75.7, 2026-04-16T10:42:58.995Z, dB, A
74.8, 2026-04-16T10:42:59.507Z, dB, A
73.3, 2026-04-16T10:43:00.020Z, dB, A
74.3, 2026-04-16T10:43:00.532Z, dB, A
74.4, 2026-04-16T10:43:01.051Z, dB, A
74.7, 2026-04-16T10:43:01.563Z, dB, A
74.6, 2026-04-16T10:43:02.076Z, dB, A
73.2, 2026-04-16T10:43:02.588Z, dB, A
73.9, 2026-04-16T10:43:03.099Z, dB, A
72.7, 2026-04-16T10:43:03.619Z, dB, A
73, 2026-04-16T10:43:04.132Z, dB, A
74.5, 2026-04-16T10:43:04.652Z, dB, A
75.3, 2026-04-16T10:43:05.172Z, dB, A
76.4, 2026-04-16T10:43:05.692Z, dB, A
77.4, 2026-04-16T10:43:06.204Z, dB, A
76.7, 2026-04-16T10:43:06.723Z, dB, A
77.2, 2026-04-16T10:43:07.235Z, dB, A
77.5, 2026-04-16T10:43:07.755Z, dB, A
77.8, 2026-04-16T10:43:08.267Z, dB, A
87.6, 2026-04-16T10:43:08.787Z, dB, A
87.6, 2026-04-16T10:43:08.787Z, dB, A
87.6, 2026-04-16T10:43:09.307Z, dB, A
87.9, 2026-04-16T10:43:09.820Z, dB, A
90.4, 2026-04-16T10:43:10.332Z, dB, A
75.8, 2026-04-16T10:43:10.844Z, dB, A
76.8, 2026-04-16T10:43:11.364Z, dB, A
73.4, 2026-04-16T10:43:11.884Z, dB, A
73.3, 2026-04-16T10:43:12.395Z, dB, A
75.2, 2026-04-16T10:43:12.907Z, dB, A
73.4, 2026-04-16T10:43:13.420Z, dB, A
74, 2026-04-16T10:43:13.939Z, dB, A
74.9, 2026-04-16T10:43:14.452Z, dB, A
74.9, 2026-04-16T10:43:14.965Z, dB, A
70.6, 2026-04-16T10:43:15.484Z, dB, A
69.8, 2026-04-16T10:43:16.004Z, dB, A
70.4, 2026-04-16T10:43:16.516Z, dB, A
75.2, 2026-04-16T10:43:17.027Z, dB, A
71.5, 2026-04-16T10:43:17.540Z, dB, A
75.6, 2026-04-16T10:43:18.052Z, dB, A
75.8, 2026-04-16T10:43:18.564Z, dB, A
80.1, 2026-04-16T10:43:19.076Z, dB, A
81.4, 2026-04-16T10:43:19.588Z, dB, A
81.6, 2026-04-16T10:43:20.100Z, dB, A
82.3, 2026-04-16T10:43:20.620Z, dB, A
79.6, 2026-04-16T10:43:21.131Z, dB, A
79.3, 2026-04-16T10:43:21.651Z, dB, A
78.2, 2026-04-16T10:43:22.163Z, dB, A
77.4, 2026-04-16T10:43:22.683Z, dB, A
78.5, 2026-04-16T10:43:23.195Z, dB, A
81.2, 2026-04-16T10:43:23.715Z, dB, A
