reading, timestamp, unit, weighting
85.1, 2026-04-14T10:20:21.399Z, dB, A
88.1, 2026-04-14T10:20:21.918Z, dB, A
87.9, 2026-04-14T10:20:22.430Z, dB, A
85.5, 2026-04-14T10:20:22.942Z, dB, A
84.5, 2026-04-14T10:20:23.454Z, dB, A
86.5, 2026-04-14T10:20:23.967Z, dB, A
82.2, 2026-04-14T10:20:24.487Z, dB, A
81.9, 2026-04-14T10:20:24.999Z, dB, A
81, 2026-04-14T10:20:25.518Z, dB, A
83.1, 2026-04-14T10:20:26.030Z, dB, A
89.1, 2026-04-14T10:20:26.551Z, dB, A
92.2, 2026-04-14T10:20:27.063Z, dB, A
80.7, 2026-04-14T10:20:27.590Z, dB, A
82.5, 2026-04-14T10:20:28.110Z, dB, A
82, 2026-04-14T10:20:28.630Z, dB, A
82.1, 2026-04-14T10:20:29.142Z, dB, A
78.4, 2026-04-14T10:20:29.663Z, dB, A
78.8, 2026-04-14T10:20:30.174Z, dB, A
79.2, 2026-04-14T10:20:30.686Z, dB, A
78.6, 2026-04-14T10:20:31.198Z, dB, A
78.6, 2026-04-14T10:20:31.198Z, dB, A
79.5, 2026-04-14T10:20:31.718Z, dB, A
78.7, 2026-04-14T10:20:32.230Z, dB, A
79.2, 2026-04-14T10:20:32.750Z, dB, A
78.1, 2026-04-14T10:20:33.262Z, dB, A
78.8, 2026-04-14T10:20:33.790Z, dB, A
78.9, 2026-04-14T10:20:34.303Z, dB, A
82.7, 2026-04-14T10:20:34.823Z, dB, A
75, 2026-04-14T10:20:35.335Z, dB, A
77.4, 2026-04-14T10:20:35.863Z, dB, A
78.5, 2026-04-14T10:20:36.382Z, dB, A
78.5, 2026-04-14T10:20:36.903Z, dB, A
75.9, 2026-04-14T10:20:37.423Z, dB, A
81.1, 2026-04-14T10:20:37.950Z, dB, A
80.3, 2026-04-14T10:20:38.462Z, dB, A
80.8, 2026-04-14T10:20:38.975Z, dB, A
81.4, 2026-04-14T10:20:39.494Z, dB, A
78.7, 2026-04-14T10:20:40.014Z, dB, A
78.8, 2026-04-14T10:20:40.534Z, dB, A
80.7, 2026-04-14T10:20:41.046Z, dB, A
