reading, timestamp, unit, weighting
78.8, 2026-04-16T06:00:09.794Z, dB, A
78.7, 2026-04-16T06:00:10.307Z, dB, A
77.4, 2026-04-16T06:00:10.818Z, dB, A
77, 2026-04-16T06:00:11.331Z, dB, A
75.6, 2026-04-16T06:00:11.842Z, dB, A
73.8, 2026-04-16T06:00:12.355Z, dB, A
73.2, 2026-04-16T06:00:12.867Z, dB, A
71.7, 2026-04-16T06:00:13.378Z, dB, A
70.5, 2026-04-16T06:00:13.891Z, dB, A
72.6, 2026-04-16T06:00:14.411Z, dB, A
75.9, 2026-04-16T06:00:14.923Z, dB, A
75.4, 2026-04-16T06:00:15.435Z, dB, A
80.3, 2026-04-16T06:00:15.946Z, dB, A
80.3, 2026-04-16T06:00:15.946Z, dB, A
82.5, 2026-04-16T06:00:16.459Z, dB, A
83, 2026-04-16T06:00:16.971Z, dB, A
81.8, 2026-04-16T06:00:17.483Z, dB, A
80.9, 2026-04-16T06:00:17.994Z, dB, A
77.7, 2026-04-16T06:00:18.515Z, dB, A
78.1, 2026-04-16T06:00:19.035Z, dB, A
76.6, 2026-04-16T06:00:19.555Z, dB, A
74.4, 2026-04-16T06:00:20.067Z, dB, A
75.6, 2026-04-16T06:00:20.587Z, dB, A
77, 2026-04-16T06:00:21.099Z, dB, A
77.7, 2026-04-16T06:00:21.619Z, dB, A
74.6, 2026-04-16T06:00:22.131Z, dB, A
74.7, 2026-04-16T06:00:22.643Z, dB, A
71.9, 2026-04-16T06:00:23.163Z, dB, A
72, 2026-04-16T06:00:23.675Z, dB, A
70.9, 2026-04-16T06:00:24.186Z, dB, A
72.2, 2026-04-16T06:00:24.707Z, dB, A
73.2, 2026-04-16T06:00:25.219Z, dB, A
74.1, 2026-04-16T06:00:25.739Z, dB, A
84.4, 2026-04-16T06:00:26.259Z, dB, A
74, 2026-04-16T06:00:26.778Z, dB, A
74, 2026-04-16T06:00:27.291Z, dB, A
74.9, 2026-04-16T06:00:27.810Z, dB, A
76.2, 2026-04-16T06:00:28.322Z, dB, A
78, 2026-04-16T06:00:28.835Z, dB, A
75.4, 2026-04-16T06:00:29.347Z, dB, A
81.9, 2026-04-16T06:00:29.858Z, dB, A
76.1, 2026-04-16T06:00:30.370Z, dB, A
76.7, 2026-04-16T06:00:30.883Z, dB, A
77.5, 2026-04-16T06:00:31.395Z, dB, A
78.4, 2026-04-16T06:00:31.907Z, dB, A
78.5, 2026-04-16T06:00:32.419Z, dB, A
76.7, 2026-04-16T06:00:32.931Z, dB, A
78.2, 2026-04-16T06:00:33.442Z, dB, A
78.2, 2026-04-16T06:00:33.442Z, dB, A
77.9, 2026-04-16T06:00:33.955Z, dB, A
77, 2026-04-16T06:00:34.466Z, dB, A
76.3, 2026-04-16T06:00:34.978Z, dB, A
76.6, 2026-04-16T06:00:35.491Z, dB, A
75.9, 2026-04-16T06:00:36.003Z, dB, A
78.3, 2026-04-16T06:00:36.522Z, dB, A
77.3, 2026-04-16T06:00:37.035Z, dB, A
74.9, 2026-04-16T06:00:37.547Z, dB, A
73.5, 2026-04-16T06:00:38.066Z, dB, A
73.5, 2026-04-16T06:00:38.578Z, dB, A
73, 2026-04-16T06:00:39.091Z, dB, A
72.2, 2026-04-16T06:00:39.611Z, dB, A
72, 2026-04-16T06:00:40.122Z, dB, A
72.6, 2026-04-16T06:00:40.634Z, dB, A
72, 2026-04-16T06:00:41.147Z, dB, A
72.1, 2026-04-16T06:00:41.666Z, dB, A
70.6, 2026-04-16T06:00:42.179Z, dB, A
70.7, 2026-04-16T06:00:42.691Z, dB, A
71.3, 2026-04-16T06:00:43.203Z, dB, A
73.7, 2026-04-16T06:00:43.715Z, dB, A
73.7, 2026-04-16T06:00:44.227Z, dB, A
79.4, 2026-04-16T06:00:44.746Z, dB, A
81.6, 2026-04-16T06:00:45.258Z, dB, A
81.9, 2026-04-16T06:00:45.787Z, dB, A
81.9, 2026-04-16T06:00:46.299Z, dB, A
81.2, 2026-04-16T06:00:46.818Z, dB, A
79.9, 2026-04-16T06:00:47.331Z, dB, A
81.6, 2026-04-16T06:00:47.850Z, dB, A
78.8, 2026-04-16T06:00:48.363Z, dB, A
80.1, 2026-04-16T06:00:48.883Z, dB, A
85.7, 2026-04-16T06:00:49.395Z, dB, A
86.1, 2026-04-16T06:00:49.914Z, dB, A
86.4, 2026-04-16T06:00:50.427Z, dB, A
85.4, 2026-04-16T06:00:50.939Z, dB, A
85.4, 2026-04-16T06:00:50.939Z, dB, A
79.8, 2026-04-16T06:00:51.451Z, dB, A
85.8, 2026-04-16T06:00:51.971Z, dB, A
85.1, 2026-04-16T06:00:52.483Z, dB, A
