reading, timestamp, unit, weighting
74.5, 2026-04-13T06:44:01.773Z, dB, A
72.9, 2026-04-13T06:44:02.285Z, dB, A
77, 2026-04-13T06:44:02.813Z, dB, A
79.3, 2026-04-13T06:44:03.325Z, dB, A
74.5, 2026-04-13T06:44:03.845Z, dB, A
71.2, 2026-04-13T06:44:04.358Z, dB, A
69.7, 2026-04-13T06:44:04.878Z, dB, A
69.7, 2026-04-13T06:44:04.878Z, dB, A
70.5, 2026-04-13T06:44:05.389Z, dB, A
74.7, 2026-04-13T06:44:05.902Z, dB, A
74.3, 2026-04-13T06:44:06.413Z, dB, A
76.9, 2026-04-13T06:44:06.942Z, dB, A
77.9, 2026-04-13T06:44:07.462Z, dB, A
75.6, 2026-04-13T06:44:07.990Z, dB, A
71.3, 2026-04-13T06:44:08.510Z, dB, A
69.7, 2026-04-13T06:44:09.022Z, dB, A
67, 2026-04-13T06:44:09.542Z, dB, A
66.3, 2026-04-13T06:44:10.054Z, dB, A
65.1, 2026-04-13T06:44:10.573Z, dB, A
64, 2026-04-13T06:44:11.086Z, dB, A
64, 2026-04-13T06:44:11.597Z, dB, A
60.2, 2026-04-13T06:44:12.109Z, dB, A
59.7, 2026-04-13T06:44:12.621Z, dB, A
58.5, 2026-04-13T06:44:13.133Z, dB, A
58.2, 2026-04-13T06:44:13.646Z, dB, A
57.7, 2026-04-13T06:44:14.158Z, dB, A
57.8, 2026-04-13T06:44:14.669Z, dB, A
57.7, 2026-04-13T06:44:15.181Z, dB, A
58.6, 2026-04-13T06:44:15.693Z, dB, A
58.8, 2026-04-13T06:44:16.205Z, dB, A
59.2, 2026-04-13T06:44:16.717Z, dB, A
59.1, 2026-04-13T06:44:17.229Z, dB, A
59.4, 2026-04-13T06:44:17.749Z, dB, A
59.4, 2026-04-13T06:44:18.261Z, dB, A
60.4, 2026-04-13T06:44:18.782Z, dB, A
61.3, 2026-04-13T06:44:19.293Z, dB, A
63.7, 2026-04-13T06:44:19.813Z, dB, A
67.6, 2026-04-13T06:44:20.325Z, dB, A
69, 2026-04-13T06:44:20.837Z, dB, A
70.4, 2026-04-13T06:44:21.350Z, dB, A
73.6, 2026-04-13T06:44:21.861Z, dB, A
73.6, 2026-04-13T06:44:21.861Z, dB, A
81.2, 2026-04-13T06:44:22.382Z, dB, A
81.2, 2026-04-13T06:44:22.901Z, dB, A
72.4, 2026-04-13T06:44:23.421Z, dB, A
66.5, 2026-04-13T06:44:23.933Z, dB, A
64.4, 2026-04-13T06:44:24.446Z, dB, A
63.4, 2026-04-13T06:44:24.965Z, dB, A
62.2, 2026-04-13T06:44:25.478Z, dB, A
62.7, 2026-04-13T06:44:26.006Z, dB, A
65.8, 2026-04-13T06:44:26.526Z, dB, A
69.8, 2026-04-13T06:44:27.046Z, dB, A
70.4, 2026-04-13T06:44:27.565Z, dB, A
70.2, 2026-04-13T06:44:28.078Z, dB, A
66.5, 2026-04-13T06:44:28.598Z, dB, A
64.4, 2026-04-13T06:44:29.110Z, dB, A
64.4, 2026-04-13T06:44:29.630Z, dB, A
65, 2026-04-13T06:44:30.142Z, dB, A
67, 2026-04-13T06:44:30.662Z, dB, A
66.7, 2026-04-13T06:44:31.181Z, dB, A
65.1, 2026-04-13T06:44:31.694Z, dB, A
63.4, 2026-04-13T06:44:32.214Z, dB, A
63.1, 2026-04-13T06:44:32.734Z, dB, A
61.3, 2026-04-13T06:44:33.245Z, dB, A
60.1, 2026-04-13T06:44:33.757Z, dB, A
57.4, 2026-04-13T06:44:34.269Z, dB, A
56.3, 2026-04-13T06:44:34.782Z, dB, A
55.8, 2026-04-13T06:44:35.293Z, dB, A
58.3, 2026-04-13T06:44:35.805Z, dB, A
56.7, 2026-04-13T06:44:36.317Z, dB, A
55.8, 2026-04-13T06:44:36.829Z, dB, A
55.3, 2026-04-13T06:44:37.342Z, dB, A
55.6, 2026-04-13T06:44:37.853Z, dB, A
55.8, 2026-04-13T06:44:38.366Z, dB, A
56, 2026-04-13T06:44:38.879Z, dB, A
56, 2026-04-13T06:44:38.879Z, dB, A
56.9, 2026-04-13T06:44:39.397Z, dB, A
57.8, 2026-04-13T06:44:39.909Z, dB, A
59.5, 2026-04-13T06:44:40.421Z, dB, A
60.7, 2026-04-13T06:44:40.934Z, dB, A
65.6, 2026-04-13T06:44:41.445Z, dB, A
65.2, 2026-04-13T06:44:41.973Z, dB, A
64.6, 2026-04-13T06:44:42.486Z, dB, A
63.5, 2026-04-13T06:44:43.006Z, dB, A
61.3, 2026-04-13T06:44:43.518Z, dB, A
61, 2026-04-13T06:44:44.038Z, dB, A
59.9, 2026-04-13T06:44:44.557Z, dB, A
58.3, 2026-04-13T06:44:45.077Z, dB, A
58.1, 2026-04-13T06:44:45.592Z, dB, A
59.2, 2026-04-13T06:44:46.118Z, dB, A
58.4, 2026-04-13T06:44:46.638Z, dB, A
60.4, 2026-04-13T06:44:47.165Z, dB, A
60, 2026-04-13T06:44:47.678Z, dB, A
60.8, 2026-04-13T06:44:48.206Z, dB, A
60.9, 2026-04-13T06:44:48.718Z, dB, A
61.3, 2026-04-13T06:44:49.229Z, dB, A
61.7, 2026-04-13T06:44:49.741Z, dB, A
63.6, 2026-04-13T06:44:50.254Z, dB, A
64.8, 2026-04-13T06:44:50.773Z, dB, A
66, 2026-04-13T06:44:51.285Z, dB, A
69.5, 2026-04-13T06:44:51.798Z, dB, A
71.3, 2026-04-13T06:44:52.317Z, dB, A
77, 2026-04-13T06:44:52.829Z, dB, A
77.1, 2026-04-13T06:44:53.341Z, dB, A
73.9, 2026-04-13T06:44:53.853Z, dB, A
70.2, 2026-04-13T06:44:54.366Z, dB, A
68.1, 2026-04-13T06:44:54.886Z, dB, A
68.1, 2026-04-13T06:44:54.886Z, dB, A
69.3, 2026-04-13T06:44:55.398Z, dB, A
69.4, 2026-04-13T06:44:55.918Z, dB, A
71.1, 2026-04-13T06:44:56.430Z, dB, A
71.9, 2026-04-13T06:44:56.942Z, dB, A
72.7, 2026-04-13T06:44:57.454Z, dB, A
82.1, 2026-04-13T06:44:57.974Z, dB, A
81.1, 2026-04-13T06:44:58.486Z, dB, A
73.2, 2026-04-13T06:44:59.006Z, dB, A
71.1, 2026-04-13T06:44:59.518Z, dB, A
68.2, 2026-04-13T06:45:00.038Z, dB, A
66.2, 2026-04-13T06:45:00.558Z, dB, A
65.3, 2026-04-13T06:45:01.078Z, dB, A
62.3, 2026-04-13T06:45:01.590Z, dB, A
62.2, 2026-04-13T06:45:02.118Z, dB, A
60.8, 2026-04-13T06:45:02.629Z, dB, A
62.1, 2026-04-13T06:45:03.157Z, dB, A
64.2, 2026-04-13T06:45:03.669Z, dB, A
66.2, 2026-04-13T06:45:04.190Z, dB, A
68, 2026-04-13T06:45:04.702Z, dB, A
71.1, 2026-04-13T06:45:05.222Z, dB, A
77.5, 2026-04-13T06:45:05.733Z, dB, A
80.9, 2026-04-13T06:45:06.253Z, dB, A
80, 2026-04-13T06:45:06.765Z, dB, A
73.3, 2026-04-13T06:45:07.293Z, dB, A
72.3, 2026-04-13T06:45:07.805Z, dB, A
75.1, 2026-04-13T06:45:08.317Z, dB, A
76.9, 2026-04-13T06:45:08.830Z, dB, A
74, 2026-04-13T06:45:09.341Z, dB, A
75.9, 2026-04-13T06:45:09.853Z, dB, A
74.3, 2026-04-13T06:45:10.365Z, dB, A
70.5, 2026-04-13T06:45:10.877Z, dB, A
70.5, 2026-04-13T06:45:10.877Z, dB, A
68.7, 2026-04-13T06:45:11.397Z, dB, A
65, 2026-04-13T06:45:11.909Z, dB, A
62.9, 2026-04-13T06:45:12.422Z, dB, A
60.1, 2026-04-13T06:45:12.941Z, dB, A
58.2, 2026-04-13T06:45:13.454Z, dB, A
57.7, 2026-04-13T06:45:13.980Z, dB, A
56.4, 2026-04-13T06:45:14.494Z, dB, A
55.7, 2026-04-13T06:45:15.022Z, dB, A
54.4, 2026-04-13T06:45:15.541Z, dB, A
54.2, 2026-04-13T06:45:16.070Z, dB, A
53.6, 2026-04-13T06:45:16.589Z, dB, A
53.4, 2026-04-13T06:45:17.109Z, dB, A
53.4, 2026-04-13T06:45:17.621Z, dB, A
52.3, 2026-04-13T06:45:18.149Z, dB, A
52.9, 2026-04-13T06:45:18.661Z, dB, A
51.9, 2026-04-13T06:45:19.181Z, dB, A
56.5, 2026-04-13T06:45:19.693Z, dB, A
57.3, 2026-04-13T06:45:20.221Z, dB, A
55.7, 2026-04-13T06:45:20.733Z, dB, A
53.5, 2026-04-13T06:45:21.261Z, dB, A
56.4, 2026-04-13T06:45:21.773Z, dB, A
55.2, 2026-04-13T06:45:22.293Z, dB, A
55.9, 2026-04-13T06:45:22.805Z, dB, A
58.1, 2026-04-13T06:45:23.325Z, dB, A
58.3, 2026-04-13T06:45:23.837Z, dB, A
60.1, 2026-04-13T06:45:24.365Z, dB, A
60.6, 2026-04-13T06:45:24.877Z, dB, A
60.6, 2026-04-13T06:45:24.877Z, dB, A
63.1, 2026-04-13T06:45:25.397Z, dB, A
65.3, 2026-04-13T06:45:25.909Z, dB, A
70.6, 2026-04-13T06:45:26.421Z, dB, A
71.6, 2026-04-13T06:45:26.933Z, dB, A
69.5, 2026-04-13T06:45:27.454Z, dB, A
66.9, 2026-04-13T06:45:27.981Z, dB, A
65, 2026-04-13T06:45:28.493Z, dB, A
63.6, 2026-04-13T06:45:29.021Z, dB, A
61.6, 2026-04-13T06:45:29.534Z, dB, A
60.5, 2026-04-13T06:45:30.062Z, dB, A
59.3, 2026-04-13T06:45:30.574Z, dB, A
58.6, 2026-04-13T06:45:31.102Z, dB, A
57.6, 2026-04-13T06:45:31.623Z, dB, A
57.2, 2026-04-13T06:45:32.141Z, dB, A
58.5, 2026-04-13T06:45:32.654Z, dB, A
61.7, 2026-04-13T06:45:33.174Z, dB, A
64.3, 2026-04-13T06:45:33.685Z, dB, A
64.9, 2026-04-13T06:45:34.205Z, dB, A
66.8, 2026-04-13T06:45:34.717Z, dB, A
68.6, 2026-04-13T06:45:35.238Z, dB, A
67.5, 2026-04-13T06:45:35.749Z, dB, A
67.7, 2026-04-13T06:45:36.277Z, dB, A
74.8, 2026-04-13T06:45:36.789Z, dB, A
79.9, 2026-04-13T06:45:37.310Z, dB, A
73.9, 2026-04-13T06:45:37.821Z, dB, A
68.2, 2026-04-13T06:45:38.341Z, dB, A
64.6, 2026-04-13T06:45:38.853Z, dB, A
63.7, 2026-04-13T06:45:39.373Z, dB, A
63.7, 2026-04-13T06:45:39.373Z, dB, A
63.5, 2026-04-13T06:45:39.885Z, dB, A
64.2, 2026-04-13T06:45:40.397Z, dB, A
65.2, 2026-04-13T06:45:40.909Z, dB, A
66.1, 2026-04-13T06:45:41.429Z, dB, A
66.1, 2026-04-13T06:45:41.941Z, dB, A
66.1, 2026-04-13T06:45:42.454Z, dB, A
68.6, 2026-04-13T06:45:42.966Z, dB, A
71, 2026-04-13T06:45:43.478Z, dB, A
72.2, 2026-04-13T06:45:43.990Z, dB, A
69.4, 2026-04-13T06:45:44.510Z, dB, A
64.8, 2026-04-13T06:45:45.030Z, dB, A
62.3, 2026-04-13T06:45:45.542Z, dB, A
61.1, 2026-04-13T06:45:46.054Z, dB, A
60.7, 2026-04-13T06:45:46.566Z, dB, A
59.3, 2026-04-13T06:45:47.086Z, dB, A
58.2, 2026-04-13T06:45:47.613Z, dB, A
57.6, 2026-04-13T06:45:48.133Z, dB, A
57.9, 2026-04-13T06:45:48.654Z, dB, A
58, 2026-04-13T06:45:49.174Z, dB, A
57, 2026-04-13T06:45:49.702Z, dB, A
57.9, 2026-04-13T06:45:50.214Z, dB, A
55.7, 2026-04-13T06:45:50.733Z, dB, A
55.6, 2026-04-13T06:45:51.246Z, dB, A
56.3, 2026-04-13T06:45:51.766Z, dB, A
56.1, 2026-04-13T06:45:52.277Z, dB, A
57, 2026-04-13T06:45:52.797Z, dB, A
58.3, 2026-04-13T06:45:53.309Z, dB, A
60.1, 2026-04-13T06:45:53.830Z, dB, A
62, 2026-04-13T06:45:54.342Z, dB, A
63.2, 2026-04-13T06:45:54.861Z, dB, A
65.6, 2026-04-13T06:45:55.382Z, dB, A
65.6, 2026-04-13T06:45:55.382Z, dB, A
68.5, 2026-04-13T06:45:55.901Z, dB, A
70.8, 2026-04-13T06:45:56.413Z, dB, A
73.2, 2026-04-13T06:45:56.934Z, dB, A
72.9, 2026-04-13T06:45:57.445Z, dB, A
67.6, 2026-04-13T06:45:57.958Z, dB, A
