reading, timestamp, unit, weighting
90, 2026-04-13T10:00:42.444Z, dB, A
80.5, 2026-04-13T10:00:42.956Z, dB, A
82.2, 2026-04-13T10:00:43.485Z, dB, A
82.4, 2026-04-13T10:00:44.004Z, dB, A
80.8, 2026-04-13T10:00:44.533Z, dB, A
77.1, 2026-04-13T10:00:45.060Z, dB, A
75.3, 2026-04-13T10:00:45.572Z, dB, A
74.6, 2026-04-13T10:00:46.093Z, dB, A
73.7, 2026-04-13T10:00:46.612Z, dB, A
75.1, 2026-04-13T10:00:47.140Z, dB, A
75.2, 2026-04-13T10:00:47.661Z, dB, A
76.1, 2026-04-13T10:00:48.188Z, dB, A
77.4, 2026-04-13T10:00:48.700Z, dB, A
78.3, 2026-04-13T10:00:49.220Z, dB, A
78.8, 2026-04-13T10:00:49.732Z, dB, A
79.4, 2026-04-13T10:00:50.260Z, dB, A
81.2, 2026-04-13T10:00:50.781Z, dB, A
81.2, 2026-04-13T10:00:51.300Z, dB, A
78.1, 2026-04-13T10:00:51.812Z, dB, A
74.4, 2026-04-13T10:00:52.340Z, dB, A
76.4, 2026-04-13T10:00:52.852Z, dB, A
78.4, 2026-04-13T10:00:53.380Z, dB, A
78.4, 2026-04-13T10:00:53.380Z, dB, A
76.1, 2026-04-13T10:00:53.891Z, dB, A
75.7, 2026-04-13T10:00:54.412Z, dB, A
75.6, 2026-04-13T10:00:54.924Z, dB, A
75.6, 2026-04-13T10:00:55.453Z, dB, A
74.1, 2026-04-13T10:00:55.972Z, dB, A
73.4, 2026-04-13T10:00:56.501Z, dB, A
73.5, 2026-04-13T10:00:57.021Z, dB, A
73.8, 2026-04-13T10:00:57.548Z, dB, A
74.9, 2026-04-13T10:00:58.077Z, dB, A
80.4, 2026-04-13T10:00:58.588Z, dB, A
76.9, 2026-04-13T10:00:59.116Z, dB, A
73.5, 2026-04-13T10:00:59.636Z, dB, A
74.6, 2026-04-13T10:01:00.164Z, dB, A
75.7, 2026-04-13T10:01:00.684Z, dB, A
75, 2026-04-13T10:01:01.220Z, dB, A
74.1, 2026-04-13T10:01:01.732Z, dB, A
72.4, 2026-04-13T10:01:02.260Z, dB, A
74.1, 2026-04-13T10:01:02.772Z, dB, A
77.7, 2026-04-13T10:01:03.300Z, dB, A
76.9, 2026-04-13T10:01:03.812Z, dB, A
78.6, 2026-04-13T10:01:04.340Z, dB, A
79.5, 2026-04-13T10:01:04.852Z, dB, A
79.5, 2026-04-13T10:01:04.852Z, dB, A
81.6, 2026-04-13T10:01:05.372Z, dB, A
84, 2026-04-13T10:01:05.884Z, dB, A
80.9, 2026-04-13T10:01:06.404Z, dB, A
82.4, 2026-04-13T10:01:06.917Z, dB, A
79.6, 2026-04-13T10:01:07.444Z, dB, A
78.6, 2026-04-13T10:01:07.957Z, dB, A
75.7, 2026-04-13T10:01:08.485Z, dB, A
75, 2026-04-13T10:01:09.004Z, dB, A
75.9, 2026-04-13T10:01:09.533Z, dB, A
74.4, 2026-04-13T10:01:10.060Z, dB, A
74.9, 2026-04-13T10:01:10.572Z, dB, A
74.2, 2026-04-13T10:01:11.092Z, dB, A
77.6, 2026-04-13T10:01:11.604Z, dB, A
82, 2026-04-13T10:01:12.132Z, dB, A
75.9, 2026-04-13T10:01:12.644Z, dB, A
71.3, 2026-04-13T10:01:13.164Z, dB, A
71.1, 2026-04-13T10:01:13.684Z, dB, A
71.8, 2026-04-13T10:01:14.212Z, dB, A
77, 2026-04-13T10:01:14.724Z, dB, A
78.1, 2026-04-13T10:01:15.252Z, dB, A
75.8, 2026-04-13T10:01:15.764Z, dB, A
73.7, 2026-04-13T10:01:16.284Z, dB, A
74.8, 2026-04-13T10:01:16.796Z, dB, A
76.3, 2026-04-13T10:01:17.324Z, dB, A
78.5, 2026-04-13T10:01:17.836Z, dB, A
78.5, 2026-04-13T10:01:18.364Z, dB, A
74, 2026-04-13T10:01:18.876Z, dB, A
74, 2026-04-13T10:01:18.876Z, dB, A
76.4, 2026-04-13T10:01:19.404Z, dB, A
74.3, 2026-04-13T10:01:19.916Z, dB, A
75.3, 2026-04-13T10:01:20.444Z, dB, A
73.7, 2026-04-13T10:01:20.956Z, dB, A
72.2, 2026-04-13T10:01:21.485Z, dB, A
73.4, 2026-04-13T10:01:22.004Z, dB, A
78.6, 2026-04-13T10:01:22.524Z, dB, A
79.6, 2026-04-13T10:01:23.053Z, dB, A
78.8, 2026-04-13T10:01:23.573Z, dB, A
76.6, 2026-04-13T10:01:24.092Z, dB, A
74.3, 2026-04-13T10:01:24.605Z, dB, A
74.8, 2026-04-13T10:01:25.124Z, dB, A
74, 2026-04-13T10:01:25.645Z, dB, A
73.7, 2026-04-13T10:01:26.164Z, dB, A
73.2, 2026-04-13T10:01:26.676Z, dB, A
75.2, 2026-04-13T10:01:27.204Z, dB, A
76, 2026-04-13T10:01:27.716Z, dB, A
75, 2026-04-13T10:01:28.244Z, dB, A
75, 2026-04-13T10:01:28.756Z, dB, A
77.1, 2026-04-13T10:01:29.284Z, dB, A
79.8, 2026-04-13T10:01:29.796Z, dB, A
77.8, 2026-04-13T10:01:30.324Z, dB, A
79.1, 2026-04-13T10:01:30.836Z, dB, A
78.9, 2026-04-13T10:01:31.356Z, dB, A
79, 2026-04-13T10:01:31.869Z, dB, A
79, 2026-04-13T10:01:31.869Z, dB, A
76.9, 2026-04-13T10:01:32.396Z, dB, A
78.7, 2026-04-13T10:01:32.908Z, dB, A
77.6, 2026-04-13T10:01:33.436Z, dB, A
78.9, 2026-04-13T10:01:33.949Z, dB, A
77.4, 2026-04-13T10:01:34.469Z, dB, A
79.3, 2026-04-13T10:01:34.988Z, dB, A
78.7, 2026-04-13T10:01:35.508Z, dB, A
78.5, 2026-04-13T10:01:36.020Z, dB, A
77.9, 2026-04-13T10:01:36.540Z, dB, A
78.8, 2026-04-13T10:01:37.068Z, dB, A
77.9, 2026-04-13T10:01:37.581Z, dB, A
77.8, 2026-04-13T10:01:38.108Z, dB, A
77.7, 2026-04-13T10:01:38.620Z, dB, A
77.5, 2026-04-13T10:01:39.140Z, dB, A
77.4, 2026-04-13T10:01:39.652Z, dB, A
77.6, 2026-04-13T10:01:40.180Z, dB, A
76.1, 2026-04-13T10:01:40.692Z, dB, A
75.5, 2026-04-13T10:01:41.220Z, dB, A
74.6, 2026-04-13T10:01:41.732Z, dB, A
