reading, timestamp, unit, weighting
69.3, 2026-04-13T06:25:30.307Z, dB, A
72.7, 2026-04-13T06:25:30.827Z, dB, A
72.7, 2026-04-13T06:25:31.339Z, dB, A
72.7, 2026-04-13T06:25:31.858Z, dB, A
76.8, 2026-04-13T06:25:32.371Z, dB, A
76.8, 2026-04-13T06:25:32.371Z, dB, A
74.9, 2026-04-13T06:25:32.907Z, dB, A
74.7, 2026-04-13T06:25:33.419Z, dB, A
74.7, 2026-04-13T06:25:33.931Z, dB, A
74.2, 2026-04-13T06:25:34.443Z, dB, A
74.2, 2026-04-13T06:25:34.964Z, dB, A
70.4, 2026-04-13T06:25:35.483Z, dB, A
64.2, 2026-04-13T06:25:36.003Z, dB, A
62.8, 2026-04-13T06:25:36.514Z, dB, A
61.3, 2026-04-13T06:25:37.034Z, dB, A
62.8, 2026-04-13T06:25:37.547Z, dB, A
65.5, 2026-04-13T06:25:38.058Z, dB, A
68.5, 2026-04-13T06:25:38.571Z, dB, A
70, 2026-04-13T06:25:39.099Z, dB, A
72.8, 2026-04-13T06:25:39.611Z, dB, A
67.9, 2026-04-13T06:25:40.139Z, dB, A
64.9, 2026-04-13T06:25:40.651Z, dB, A
64.9, 2026-04-13T06:25:41.171Z, dB, A
63.6, 2026-04-13T06:25:41.698Z, dB, A
63, 2026-04-13T06:25:42.211Z, dB, A
58.6, 2026-04-13T06:25:42.739Z, dB, A
56.7, 2026-04-13T06:25:43.251Z, dB, A
56.4, 2026-04-13T06:25:43.779Z, dB, A
56.5, 2026-04-13T06:25:44.290Z, dB, A
57.9, 2026-04-13T06:25:44.811Z, dB, A
59.2, 2026-04-13T06:25:45.323Z, dB, A
60.3, 2026-04-13T06:25:45.843Z, dB, A
60.5, 2026-04-13T06:25:46.355Z, dB, A
60.5, 2026-04-13T06:25:46.355Z, dB, A
61.5, 2026-04-13T06:25:46.883Z, dB, A
63.3, 2026-04-13T06:25:47.402Z, dB, A
65.6, 2026-04-13T06:25:47.931Z, dB, A
69.5, 2026-04-13T06:25:48.451Z, dB, A
71.2, 2026-04-13T06:25:48.971Z, dB, A
77.9, 2026-04-13T06:25:49.491Z, dB, A
78.7, 2026-04-13T06:25:50.011Z, dB, A
76.2, 2026-04-13T06:25:50.532Z, dB, A
72.2, 2026-04-13T06:25:51.051Z, dB, A
72, 2026-04-13T06:25:51.571Z, dB, A
68.4, 2026-04-13T06:25:52.083Z, dB, A
66.9, 2026-04-13T06:25:52.595Z, dB, A
63.4, 2026-04-13T06:25:53.116Z, dB, A
62, 2026-04-13T06:25:53.635Z, dB, A
69, 2026-04-13T06:25:54.155Z, dB, A
71.6, 2026-04-13T06:25:54.667Z, dB, A
72.7, 2026-04-13T06:25:55.187Z, dB, A
66.8, 2026-04-13T06:25:55.699Z, dB, A
65.8, 2026-04-13T06:25:56.227Z, dB, A
67.3, 2026-04-13T06:25:56.739Z, dB, A
69.8, 2026-04-13T06:25:57.258Z, dB, A
72.4, 2026-04-13T06:25:57.778Z, dB, A
70, 2026-04-13T06:25:58.290Z, dB, A
70.8, 2026-04-13T06:25:58.803Z, dB, A
70.9, 2026-04-13T06:25:59.315Z, dB, A
68.4, 2026-04-13T06:25:59.835Z, dB, A
68.7, 2026-04-13T06:26:00.347Z, dB, A
68.3, 2026-04-13T06:26:00.868Z, dB, A
68.3, 2026-04-13T06:26:00.868Z, dB, A
69.4, 2026-04-13T06:26:01.386Z, dB, A
68, 2026-04-13T06:26:01.898Z, dB, A
66.5, 2026-04-13T06:26:02.411Z, dB, A
67.3, 2026-04-13T06:26:02.922Z, dB, A
74.7, 2026-04-13T06:26:03.443Z, dB, A
71.6, 2026-04-13T06:26:03.955Z, dB, A
69.3, 2026-04-13T06:26:04.468Z, dB, A
67.2, 2026-04-13T06:26:04.987Z, dB, A
64.1, 2026-04-13T06:26:05.499Z, dB, A
63.7, 2026-04-13T06:26:06.011Z, dB, A
65.8, 2026-04-13T06:26:06.523Z, dB, A
69, 2026-04-13T06:26:07.034Z, dB, A
73.4, 2026-04-13T06:26:07.547Z, dB, A
74.3, 2026-04-13T06:26:08.059Z, dB, A
73.6, 2026-04-13T06:26:08.579Z, dB, A
68.4, 2026-04-13T06:26:09.098Z, dB, A
67.1, 2026-04-13T06:26:09.611Z, dB, A
65.7, 2026-04-13T06:26:10.131Z, dB, A
63.5, 2026-04-13T06:26:10.651Z, dB, A
66.7, 2026-04-13T06:26:11.171Z, dB, A
68.5, 2026-04-13T06:26:11.683Z, dB, A
69.4, 2026-04-13T06:26:12.203Z, dB, A
72.6, 2026-04-13T06:26:12.715Z, dB, A
76.3, 2026-04-13T06:26:13.235Z, dB, A
75.6, 2026-04-13T06:26:13.747Z, dB, A
69.4, 2026-04-13T06:26:14.268Z, dB, A
70.5, 2026-04-13T06:26:14.787Z, dB, A
74, 2026-04-13T06:26:15.307Z, dB, A
76.3, 2026-04-13T06:26:15.819Z, dB, A
74.3, 2026-04-13T06:26:16.338Z, dB, A
70.4, 2026-04-13T06:26:16.851Z, dB, A
66, 2026-04-13T06:26:17.363Z, dB, A
66, 2026-04-13T06:26:17.363Z, dB, A
65.5, 2026-04-13T06:26:17.875Z, dB, A
63.2, 2026-04-13T06:26:18.386Z, dB, A
60.8, 2026-04-13T06:26:18.899Z, dB, A
59.9, 2026-04-13T06:26:19.411Z, dB, A
56.9, 2026-04-13T06:26:19.922Z, dB, A
57.2, 2026-04-13T06:26:20.435Z, dB, A
56, 2026-04-13T06:26:20.955Z, dB, A
55.2, 2026-04-13T06:26:21.466Z, dB, A
56.2, 2026-04-13T06:26:21.980Z, dB, A
58, 2026-04-13T06:26:22.499Z, dB, A
57.9, 2026-04-13T06:26:23.010Z, dB, A
57.1, 2026-04-13T06:26:23.523Z, dB, A
56.3, 2026-04-13T06:26:24.035Z, dB, A
56.8, 2026-04-13T06:26:24.547Z, dB, A
53.5, 2026-04-13T06:26:25.059Z, dB, A
54.2, 2026-04-13T06:26:25.572Z, dB, A
52.6, 2026-04-13T06:26:26.091Z, dB, A
52.4, 2026-04-13T06:26:26.603Z, dB, A
55, 2026-04-13T06:26:27.131Z, dB, A
55, 2026-04-13T06:26:27.643Z, dB, A
56.5, 2026-04-13T06:26:28.171Z, dB, A
55.7, 2026-04-13T06:26:28.683Z, dB, A
56, 2026-04-13T06:26:29.202Z, dB, A
54.9, 2026-04-13T06:26:29.715Z, dB, A
53.6, 2026-04-13T06:26:30.235Z, dB, A
53.5, 2026-04-13T06:26:30.747Z, dB, A
53.8, 2026-04-13T06:26:31.266Z, dB, A
54.6, 2026-04-13T06:26:31.786Z, dB, A
55.1, 2026-04-13T06:26:32.315Z, dB, A
52.2, 2026-04-13T06:26:32.835Z, dB, A
52.3, 2026-04-13T06:26:33.355Z, dB, A
53, 2026-04-13T06:26:33.867Z, dB, A
53, 2026-04-13T06:26:33.867Z, dB, A
52.9, 2026-04-13T06:26:34.403Z, dB, A
50.3, 2026-04-13T06:26:34.923Z, dB, A
50.9, 2026-04-13T06:26:35.443Z, dB, A
50.1, 2026-04-13T06:26:35.964Z, dB, A
50.4, 2026-04-13T06:26:36.483Z, dB, A
51.9, 2026-04-13T06:26:36.995Z, dB, A
51.9, 2026-04-13T06:26:37.515Z, dB, A
50.8, 2026-04-13T06:26:38.035Z, dB, A
56.5, 2026-04-13T06:26:38.555Z, dB, A
51, 2026-04-13T06:26:39.075Z, dB, A
55, 2026-04-13T06:26:39.587Z, dB, A
50, 2026-04-13T06:26:40.115Z, dB, A
50.5, 2026-04-13T06:26:40.627Z, dB, A
49.6, 2026-04-13T06:26:41.164Z, dB, A
49.1, 2026-04-13T06:26:41.683Z, dB, A
50.5, 2026-04-13T06:26:42.203Z, dB, A
50.3, 2026-04-13T06:26:42.715Z, dB, A
50.8, 2026-04-13T06:26:43.243Z, dB, A
50.5, 2026-04-13T06:26:43.762Z, dB, A
50.5, 2026-04-13T06:26:44.282Z, dB, A
51.6, 2026-04-13T06:26:44.795Z, dB, A
51.4, 2026-04-13T06:26:45.323Z, dB, A
50.5, 2026-04-13T06:26:45.843Z, dB, A
50.2, 2026-04-13T06:26:46.371Z, dB, A
50.2, 2026-04-13T06:26:46.371Z, dB, A
49.4, 2026-04-13T06:26:46.891Z, dB, A
53.1, 2026-04-13T06:26:47.419Z, dB, A
51.7, 2026-04-13T06:26:47.939Z, dB, A
55, 2026-04-13T06:26:48.459Z, dB, A
52.8, 2026-04-13T06:26:48.979Z, dB, A
51, 2026-04-13T06:26:49.491Z, dB, A
51.8, 2026-04-13T06:26:50.011Z, dB, A
59.4, 2026-04-13T06:26:50.531Z, dB, A
62.7, 2026-04-13T06:26:51.044Z, dB, A
55.9, 2026-04-13T06:26:51.563Z, dB, A
54.7, 2026-04-13T06:26:52.083Z, dB, A
53.6, 2026-04-13T06:26:52.595Z, dB, A
53.7, 2026-04-13T06:26:53.115Z, dB, A
53.2, 2026-04-13T06:26:53.627Z, dB, A
53.4, 2026-04-13T06:26:54.163Z, dB, A
53.2, 2026-04-13T06:26:54.675Z, dB, A
50.3, 2026-04-13T06:26:55.195Z, dB, A
50.3, 2026-04-13T06:26:55.707Z, dB, A
49.7, 2026-04-13T06:26:56.218Z, dB, A
49.7, 2026-04-13T06:26:56.731Z, dB, A
50, 2026-04-13T06:26:57.250Z, dB, A
50.6, 2026-04-13T06:26:57.763Z, dB, A
49.9, 2026-04-13T06:26:58.282Z, dB, A
49.3, 2026-04-13T06:26:58.794Z, dB, A
48.8, 2026-04-13T06:26:59.323Z, dB, A
51.8, 2026-04-13T06:26:59.843Z, dB, A
51.8, 2026-04-13T06:26:59.843Z, dB, A
51.5, 2026-04-13T06:27:00.380Z, dB, A
51.5, 2026-04-13T06:27:00.900Z, dB, A
52, 2026-04-13T06:27:01.419Z, dB, A
54.5, 2026-04-13T06:27:01.939Z, dB, A
54.8, 2026-04-13T06:27:02.467Z, dB, A
58.5, 2026-04-13T06:27:02.979Z, dB, A
57.1, 2026-04-13T06:27:03.507Z, dB, A
58.3, 2026-04-13T06:27:04.027Z, dB, A
58.2, 2026-04-13T06:27:04.547Z, dB, A
61.7, 2026-04-13T06:27:05.067Z, dB, A
63.2, 2026-04-13T06:27:05.579Z, dB, A
64.8, 2026-04-13T06:27:06.091Z, dB, A
67.2, 2026-04-13T06:27:06.603Z, dB, A
69.1, 2026-04-13T06:27:07.123Z, dB, A
74.4, 2026-04-13T06:27:07.635Z, dB, A
76, 2026-04-13T06:27:08.163Z, dB, A
