reading, timestamp, unit, weighting
80.9, 2026-04-14T10:32:08.631Z, dB, A
77.8, 2026-04-14T10:32:09.144Z, dB, A
76.8, 2026-04-14T10:32:09.672Z, dB, A
73.3, 2026-04-14T10:32:10.192Z, dB, A
73.2, 2026-04-14T10:32:10.711Z, dB, A
73.2, 2026-04-14T10:32:11.232Z, dB, A
74.9, 2026-04-14T10:32:11.751Z, dB, A
75.7, 2026-04-14T10:32:12.264Z, dB, A
76.1, 2026-04-14T10:32:12.791Z, dB, A
74.4, 2026-04-14T10:32:13.304Z, dB, A
72.1, 2026-04-14T10:32:13.832Z, dB, A
72.2, 2026-04-14T10:32:14.360Z, dB, A
71.9, 2026-04-14T10:32:14.880Z, dB, A
72.7, 2026-04-14T10:32:15.399Z, dB, A
75.1, 2026-04-14T10:32:15.911Z, dB, A
74.3, 2026-04-14T10:32:16.432Z, dB, A
76.7, 2026-04-14T10:32:16.943Z, dB, A
77.1, 2026-04-14T10:32:17.463Z, dB, A
75.9, 2026-04-14T10:32:17.976Z, dB, A
73.4, 2026-04-14T10:32:18.496Z, dB, A
73.2, 2026-04-14T10:32:19.007Z, dB, A
71.9, 2026-04-14T10:32:19.536Z, dB, A
70.6, 2026-04-14T10:32:20.047Z, dB, A
70.6, 2026-04-14T10:32:20.568Z, dB, A
70.6, 2026-04-14T10:32:20.568Z, dB, A
70.7, 2026-04-14T10:32:21.087Z, dB, A
72.2, 2026-04-14T10:32:21.607Z, dB, A
73.6, 2026-04-14T10:32:22.120Z, dB, A
72.2, 2026-04-14T10:32:22.640Z, dB, A
78.5, 2026-04-14T10:32:23.159Z, dB, A
84.2, 2026-04-14T10:32:23.687Z, dB, A
81, 2026-04-14T10:32:24.199Z, dB, A
76.7, 2026-04-14T10:32:24.722Z, dB, A
76.8, 2026-04-14T10:32:25.240Z, dB, A
73.8, 2026-04-14T10:32:25.759Z, dB, A
74.3, 2026-04-14T10:32:26.271Z, dB, A
81.5, 2026-04-14T10:32:26.791Z, dB, A
75.4, 2026-04-14T10:32:27.304Z, dB, A
81.1, 2026-04-14T10:32:27.831Z, dB, A
81.4, 2026-04-14T10:32:28.351Z, dB, A
76.8, 2026-04-14T10:32:28.863Z, dB, A
74.2, 2026-04-14T10:32:29.383Z, dB, A
71.5, 2026-04-14T10:32:29.895Z, dB, A
68.9, 2026-04-14T10:32:30.416Z, dB, A
70.8, 2026-04-14T10:32:30.927Z, dB, A
69.7, 2026-04-14T10:32:31.447Z, dB, A
70.1, 2026-04-14T10:32:31.959Z, dB, A
72.7, 2026-04-14T10:32:32.480Z, dB, A
71.3, 2026-04-14T10:32:32.991Z, dB, A
73.7, 2026-04-14T10:32:33.511Z, dB, A
74.5, 2026-04-14T10:32:34.023Z, dB, A
73.7, 2026-04-14T10:32:34.543Z, dB, A
73.4, 2026-04-14T10:32:35.055Z, dB, A
75.9, 2026-04-14T10:32:35.568Z, dB, A
75.9, 2026-04-14T10:32:35.568Z, dB, A
78.3, 2026-04-14T10:32:36.079Z, dB, A
78.1, 2026-04-14T10:32:36.593Z, dB, A
78.4, 2026-04-14T10:32:37.111Z, dB, A
77.5, 2026-04-14T10:32:37.631Z, dB, A
75.6, 2026-04-14T10:32:38.143Z, dB, A
73.3, 2026-04-14T10:32:38.664Z, dB, A
74.1, 2026-04-14T10:32:39.175Z, dB, A
76, 2026-04-14T10:32:39.696Z, dB, A
73, 2026-04-14T10:32:40.215Z, dB, A
73, 2026-04-14T10:32:40.735Z, dB, A
70.4, 2026-04-14T10:32:41.247Z, dB, A
73.3, 2026-04-14T10:32:41.768Z, dB, A
76.8, 2026-04-14T10:32:42.288Z, dB, A
75.9, 2026-04-14T10:32:42.808Z, dB, A
74, 2026-04-14T10:32:43.327Z, dB, A
73.4, 2026-04-14T10:32:43.848Z, dB, A
74.9, 2026-04-14T10:32:44.359Z, dB, A
74.9, 2026-04-14T10:32:44.880Z, dB, A
74.9, 2026-04-14T10:32:45.400Z, dB, A
73.9, 2026-04-14T10:32:45.919Z, dB, A
75.6, 2026-04-14T10:32:46.431Z, dB, A
75.2, 2026-04-14T10:32:46.943Z, dB, A
72.6, 2026-04-14T10:32:47.455Z, dB, A
68.5, 2026-04-14T10:32:47.967Z, dB, A
67.4, 2026-04-14T10:32:48.479Z, dB, A
67.8, 2026-04-14T10:32:48.991Z, dB, A
67.9, 2026-04-14T10:32:49.503Z, dB, A
68.9, 2026-04-14T10:32:50.015Z, dB, A
72.9, 2026-04-14T10:32:50.528Z, dB, A
73.2, 2026-04-14T10:32:51.039Z, dB, A
76.3, 2026-04-14T10:32:51.551Z, dB, A
76.6, 2026-04-14T10:32:52.063Z, dB, A
